Shipment_ID,Date,Origin_Port,Destination_Port,Volume_TEU,Distance_nm,Carrier_Reliability_Score,Weather_Condition,Geopolitical_Risk_Score,Fuel_Price_Index,Product_Category,Transport_Mode,Disruption_Occurred,Lead_Time_Days,Predicted_ETA_Date,Predicted_ETA_Days,Transit_Port
SC-29715,2024-11-05,Barcelona,New York,3647,6059,0.8517,Clear,1.3,117.31,Textiles,Sea,0,14.0,2024-11-19 00:00:00,14.0,Trieste
SC-39309,2024-12-23,Hamburg,Shanghai,2654,4910,0.8475,Clear,2.2,120.15,Electronics,Sea,0,11.4,2025-01-03 09:36:00,11.4,Ambarli
SC-25078,2024-06-11,Busan,Marsilya,6545,3970,0.6788,Rain,1.1,130.53,Machinery,Sea,0,9.2,2024-06-20 04:48:00,9.2,Dubai
SC-66614,2024-04-07,Trieste,Hamburg,8578,11730,0.6926,Clear,4.4,146.49,Auto Parts,Sea,0,27.2,2024-05-04 04:48:00,27.2,Ambarli
SC-15105,2024-06-04,Ambarli,Barcelona,9733,8655,0.7811,Clear,3.8,98.48,Chemicals,Sea,0,20.0,2024-06-24 00:00:00,20.0,Singapore
SC-12839,2024-01-02,Tokyo,Atina,8247,6767,0.9622,Clear,3.3,133.06,Chemicals,Sea,0,15.7,2024-01-17 16:48:00,15.7,Dubai
SC-78920,2024-12-15,Singapore,Rotterdam,14852,10762,0.8727,Clear,4.6,125.16,Textiles,Sea,0,24.9,2025-01-08 21:36:00,24.9,Atina
SC-53619,2024-06-17,Antwerp,Dubai,6299,3242,0.6952,Clear,1.4,128.66,Chemicals,Sea,0,7.5,2024-06-24 12:00:00,7.5,Tanger Med
SC-52821,2024-11-10,Shanghai,New York,5507,2712,0.6685,Rain,3.9,110.02,Chemicals,Sea,0,6.3,2024-11-16 07:12:00,6.3,Dubai
SC-23493,2024-11-20,Trieste,Felixstowe,4337,11485,0.7618,Clear,1.6,146.12,Chemicals,Sea,0,26.6,2024-12-16 14:24:00,26.6,Tanger Med
SC-27069,2024-04-01,Antwerp,Singapore,7414,4866,0.935,Clear,1.2,113.58,Textiles,Sea,0,11.3,2024-04-12 07:12:00,11.3,Piraeus
SC-17531,2024-06-29,Dubai,Dubai,9027,11866,0.5043,Clear,1.5,88.51,Electronics,Sea,0,27.5,2024-07-26 12:00:00,27.5,Barcelona
SC-47051,2024-08-18,Barcelona,Dubai,7866,8153,0.8552,Clear,4.8,127.65,Chemicals,Sea,0,18.9,2024-09-05 21:36:00,18.9,Singapore
SC-17736,2024-10-27,Dubai,Atina,9187,7587,0.6473,Rain,2.8,89.02,Machinery,Sea,0,17.6,2024-11-13 14:24:00,17.6,Piraeus
SC-17710,2024-05-27,Ambarli,Antwerp,4162,11551,0.6042,Clear,1.2,102.59,Chemicals,Sea,0,26.7,2024-06-22 16:48:00,26.7,Mersin
SC-77155,2024-10-06,Dubai,Ningbo,4419,10827,0.5061,Clear,3.3,95.96,Chemicals,Sea,0,25.1,2024-10-31 02:24:00,25.1,Trieste
SC-23975,2024-07-07,Hamburg,Mersin,4304,11401,0.9483,Storm,1.8,117.73,Machinery,Sea,1,34.3,2024-08-10 07:12:00,34.3,Tanger Med
SC-72424,2024-12-12,Ambarli,Hamburg,5065,9713,0.9561,Clear,1.0,104.33,Textiles,Sea,0,22.5,2025-01-03 12:00:00,22.5,Mersin
SC-55603,2024-12-15,Ningbo,Tokyo,2908,8861,0.5307,Clear,4.0,91.19,Auto Parts,Sea,0,20.5,2025-01-04 12:00:00,20.5,Ambarli
SC-33252,2024-11-09,Tokyo,Valencia,9142,3297,0.7609,Rain,1.6,135.36,Machinery,Sea,0,7.6,2024-11-16 14:24:00,7.6,Marsaxlokk
SC-90797,2024-05-07,Singapore,Marsilya,13673,2357,0.5763,Rain,4.8,112.79,Auto Parts,Sea,0,5.5,2024-05-12 12:00:00,5.5,New York
SC-11431,2024-01-07,Singapore,Busan,7390,7102,0.8793,Clear,3.4,111.81,Electronics,Sea,0,16.4,2024-01-23 09:36:00,16.4,Dubai
SC-84603,2024-02-16,Atina,Shanghai,6272,2240,0.8327,Clear,1.3,142.05,Electronics,Sea,0,5.2,2024-02-21 04:48:00,5.2,Ambarli
SC-47481,2024-02-22,Valencia,Mersin,8390,8854,0.6486,Clear,1.9,117.72,Chemicals,Sea,0,20.5,2024-03-13 12:00:00,20.5,Atina
SC-19557,2024-07-05,Singapore,Antwerp,6318,3826,0.5585,Clear,3.4,129.69,Chemicals,Sea,1,11.5,2024-07-16 12:00:00,11.5,Barcelona
SC-84971,2024-02-07,Tokyo,Tokyo,9808,10115,0.9156,Clear,2.4,102.96,Textiles,Sea,0,23.4,2024-03-01 09:36:00,23.4,Ambarli
SC-10162,2024-08-13,Dubai,Busan,13010,5558,0.8371,Rain,3.1,119.29,Auto Parts,Sea,0,12.9,2024-08-25 21:36:00,12.9,Tanger Med
SC-44742,2024-02-22,Busan,Shanghai,7973,5860,0.5034,Clear,4.2,130.85,Electronics,Sea,0,13.6,2024-03-06 14:24:00,13.6,Trieste
SC-29675,2024-08-11,Hamburg,Dubai,3611,6447,0.8139,Clear,4.2,100.75,Electronics,Sea,0,14.9,2024-08-25 21:36:00,14.9,Piraeus
SC-83997,2024-06-02,Atina,Busan,19607,6139,0.9051,Clear,3.8,128.2,Chemicals,Sea,0,14.2,2024-06-16 04:48:00,14.2,Mersin
SC-27015,2024-02-17,Dubai,Trieste,9966,2137,0.7954,Clear,4.5,119.81,Chemicals,Sea,0,4.9,2024-02-21 21:36:00,4.9,New York
SC-60057,2024-12-16,Marsilya,Ambarli,3388,5734,0.7124,Clear,1.8,110.39,Textiles,Sea,0,13.3,2024-12-29 07:12:00,13.3,Jebel Ali
SC-42591,2024-05-26,Ambarli,Marsilya,13207,3967,0.792,Fog,1.7,129.91,Chemicals,Sea,1,11.9,2024-06-06 21:36:00,11.9,Dubai
SC-19833,2024-03-04,Valencia,Dubai,11831,8579,0.8099,Clear,4.2,102.18,Chemicals,Sea,0,19.9,2024-03-23 21:36:00,19.9,Ambarli
SC-17896,2024-12-14,Mersin,Ambarli,5910,6849,0.82,Clear,2.3,130.02,Textiles,Sea,0,15.9,2024-12-29 21:36:00,15.9,İzmir
SC-42972,2024-06-30,Trieste,İzmir,8537,10334,0.9835,Clear,3.0,118.58,Chemicals,Sea,0,23.9,2024-07-23 21:36:00,23.9,Atina
SC-59733,2024-05-04,Singapore,Mersin,8515,9167,0.5893,Rain,4.0,97.19,Chemicals,Sea,0,21.2,2024-05-25 04:48:00,21.2,Trieste
SC-51800,2024-06-27,Felixstowe,Los Angeles,14427,7942,0.8115,Rain,2.6,126.78,Chemicals,Sea,0,18.4,2024-07-15 09:36:00,18.4,Atina
SC-15347,2024-02-08,Marsilya,Atina,9339,9466,0.594,Rain,1.5,141.93,Auto Parts,Sea,0,21.9,2024-02-29 21:36:00,21.9,İzmir
SC-69063,2024-09-16,New York,Mersin,9388,8405,0.605,Clear,3.7,101.7,Electronics,Sea,0,19.5,2024-10-05 12:00:00,19.5,Trieste
SC-12643,2024-01-03,Mersin,Los Angeles,6324,7515,0.8346,Rain,4.3,136.86,Machinery,Sea,0,17.4,2024-01-20 09:36:00,17.4,İzmir
SC-50785,2024-03-04,New York,New York,4185,10051,0.958,Clear,1.1,103.53,Electronics,Sea,0,23.3,2024-03-27 07:12:00,23.3,İzmir
SC-28681,2024-01-29,Rotterdam,Hamburg,7307,4019,0.5795,Clear,3.3,137.48,Auto Parts,Sea,0,9.3,2024-02-07 07:12:00,9.3,Ambarli
SC-60026,2024-01-11,Marsilya,Valencia,5939,8174,0.9812,Fog,2.9,83.58,Machinery,Sea,1,24.6,2024-02-04 14:24:00,24.6,Dubai
SC-25892,2024-04-06,New York,Tokyo,7641,9092,0.6597,Rain,2.0,80.51,Electronics,Sea,0,21.0,2024-04-27 00:00:00,21.0,İzmir
SC-57299,2024-12-23,Busan,Busan,7213,4849,0.6957,Rain,1.6,87.93,Textiles,Sea,0,11.2,2025-01-03 04:48:00,11.2,Tanger Med
SC-27073,2024-07-21,Felixstowe,Ambarli,8975,3192,0.5768,Clear,1.8,141.18,Auto Parts,Sea,1,9.6,2024-07-30 14:24:00,9.6,Piraeus
SC-40682,2024-01-21,Felixstowe,Felixstowe,13663,4355,0.8079,Clear,3.9,117.36,Textiles,Sea,0,10.1,2024-01-31 02:24:00,10.1,İzmir
SC-24289,2024-02-08,Barcelona,Shanghai,14389,4506,0.7982,Fog,3.1,121.59,Textiles,Sea,0,10.4,2024-02-18 09:36:00,10.4,Dubai
SC-17927,2024-08-10,Atina,Tokyo,4081,2333,0.7211,Clear,4.9,138.95,Electronics,Sea,0,5.4,2024-08-15 09:36:00,5.4,Singapore
SC-58330,2024-04-11,Hamburg,Atina,2650,4562,0.738,Clear,2.0,83.55,Machinery,Sea,0,10.6,2024-04-21 14:24:00,10.6,Singapore
SC-76707,2024-02-15,Barcelona,Barcelona,8916,3795,0.8115,Rain,4.8,107.1,Chemicals,Sea,0,8.8,2024-02-23 19:12:00,8.8,New York
SC-87454,2024-03-06,Busan,Barcelona,11004,2253,0.7917,Clear,3.1,125.02,Chemicals,Sea,0,5.2,2024-03-11 04:48:00,5.2,Mersin
SC-75428,2024-03-31,Hamburg,Valencia,2630,5657,0.6871,Rain,1.6,108.33,Auto Parts,Sea,1,17.0,2024-04-17 00:00:00,17.0,Singapore
SC-60601,2024-06-12,Atina,Dubai,16997,9502,0.9421,Rain,1.6,82.25,Textiles,Sea,0,22.0,2024-07-04 00:00:00,22.0,Marsaxlokk
SC-87465,2024-04-20,Felixstowe,Ambarli,19149,11615,0.8338,Clear,3.4,125.57,Auto Parts,Sea,0,26.9,2024-05-16 21:36:00,26.9,Dubai
SC-12539,2024-12-03,Singapore,Rotterdam,12398,5237,0.6027,Clear,4.3,107.4,Electronics,Sea,0,12.1,2024-12-15 02:24:00,12.1,Ambarli
SC-32669,2024-05-02,Tokyo,Busan,2509,5331,0.66,Clear,4.0,81.34,Textiles,Sea,0,12.3,2024-05-14 07:12:00,12.3,Barcelona
SC-80968,2024-07-11,Felixstowe,İzmir,7272,3027,0.8939,Rain,3.6,91.94,Chemicals,Sea,0,7.0,2024-07-18 00:00:00,7.0,İzmir
SC-30644,2024-04-08,Valencia,Marsilya,9873,4166,0.5523,Clear,1.7,95.23,Electronics,Sea,0,9.6,2024-04-17 14:24:00,9.6,Tanger Med
SC-28745,2024-10-17,İzmir,Antwerp,3312,2469,0.8751,Clear,1.4,115.74,Electronics,Sea,1,7.4,2024-10-24 09:36:00,7.4,Jebel Ali
SC-38228,2024-06-07,Barcelona,Dubai,3358,9660,0.6794,Clear,1.0,93.05,Auto Parts,Sea,0,22.4,2024-06-29 09:36:00,22.4,Jebel Ali
SC-44521,2024-04-12,Dubai,Barcelona,3018,9905,0.7758,Clear,1.4,105.29,Auto Parts,Sea,0,22.9,2024-05-04 21:36:00,22.9,Piraeus
SC-36928,2024-10-07,Valencia,New York,6397,7983,0.6403,Clear,4.1,132.55,Machinery,Sea,0,18.5,2024-10-25 12:00:00,18.5,Atina
SC-28322,2024-02-12,Rotterdam,Ningbo,9858,3093,0.9932,Rain,4.6,136.54,Chemicals,Sea,0,7.2,2024-02-19 04:48:00,7.2,Atina
SC-67714,2024-03-24,Rotterdam,Dubai,9496,6789,0.9529,Storm,2.0,135.68,Chemicals,Sea,1,20.4,2024-04-13 09:36:00,20.4,Singapore
SC-97896,2024-07-09,New York,Dubai,7891,4912,0.9642,Clear,4.2,128.66,Auto Parts,Sea,0,11.4,2024-07-20 09:36:00,11.4,Marsaxlokk
SC-72292,2024-02-20,Mersin,Rotterdam,9870,7489,0.5924,Clear,1.8,117.93,Chemicals,Sea,0,17.3,2024-03-08 07:12:00,17.3,Atina
SC-39055,2024-07-28,Busan,Mersin,3333,2180,0.9208,Clear,2.0,118.54,Chemicals,Sea,0,5.0,2024-08-02 00:00:00,5.0,Piraeus
SC-52891,2024-05-05,Rotterdam,Felixstowe,3911,11412,0.7677,Clear,1.9,146.74,Electronics,Sea,0,26.4,2024-05-31 09:36:00,26.4,Ambarli
SC-91912,2024-03-09,Los Angeles,Dubai,6227,6142,0.8539,Clear,1.2,141.45,Textiles,Sea,0,14.2,2024-03-23 04:48:00,14.2,Mersin
SC-16588,2024-09-21,Valencia,Atina,2835,5623,0.6088,Hurricane,1.8,125.48,Textiles,Sea,1,16.9,2024-10-07 21:36:00,16.9,Ambarli
SC-16304,2024-09-14,New York,Hamburg,9843,6729,0.856,Clear,2.5,112.79,Machinery,Sea,0,15.6,2024-09-29 14:24:00,15.6,İzmir
SC-17345,2024-07-06,Rotterdam,Singapore,5614,7259,0.9571,Clear,2.6,131.03,Textiles,Sea,1,21.8,2024-07-27 19:12:00,21.8,New York
SC-39300,2024-08-17,Ningbo,Felixstowe,2850,10029,0.6337,Clear,2.2,84.39,Chemicals,Sea,0,23.2,2024-09-09 04:48:00,23.2,Piraeus
SC-34259,2024-07-07,Antwerp,Atina,8910,11755,0.6167,Fog,3.1,146.12,Electronics,Sea,1,35.4,2024-08-11 09:36:00,35.4,Dubai
SC-98553,2024-01-10,Antwerp,Dubai,9610,6684,0.5522,Clear,2.5,118.33,Textiles,Sea,0,15.5,2024-01-25 12:00:00,15.5,Ambarli
SC-25352,2024-04-23,Valencia,Busan,14374,9854,0.6334,Clear,4.9,115.2,Chemicals,Sea,0,22.8,2024-05-15 19:12:00,22.8,Trieste
SC-43365,2024-03-16,İzmir,Rotterdam,5584,5632,0.7679,Clear,4.2,100.36,Chemicals,Sea,0,13.0,2024-03-29 00:00:00,13.0,Mersin
SC-29446,2024-06-12,Felixstowe,Rotterdam,6142,7973,0.9164,Clear,4.7,80.24,Auto Parts,Sea,0,18.5,2024-06-30 12:00:00,18.5,Mersin
SC-12336,2024-03-25,Antwerp,İzmir,7114,8417,0.6394,Clear,3.2,84.29,Auto Parts,Sea,1,25.3,2024-04-19 07:12:00,25.3,Jebel Ali
SC-72032,2024-02-18,Hamburg,Shanghai,3283,3562,0.8106,Clear,3.7,98.41,Textiles,Sea,0,8.2,2024-02-26 04:48:00,8.2,Mersin
SC-85415,2024-11-21,Valencia,Barcelona,3191,3413,0.7398,Clear,1.7,117.91,Auto Parts,Sea,0,7.9,2024-11-28 21:36:00,7.9,New York
SC-17521,2024-06-25,Antwerp,Dubai,6557,8504,0.6443,Fog,4.0,85.85,Chemicals,Sea,0,19.7,2024-07-14 16:48:00,19.7,Atina
SC-81707,2024-08-05,Hamburg,Los Angeles,7358,3017,0.7552,Rain,1.9,148.04,Chemicals,Sea,0,7.0,2024-08-12 00:00:00,7.0,İzmir
SC-33481,2024-07-07,Rotterdam,Los Angeles,13043,5654,0.584,Clear,1.6,108.77,Auto Parts,Sea,0,13.1,2024-07-20 02:24:00,13.1,Trieste
SC-28474,2024-12-11,Valencia,Busan,7843,8842,0.8198,Storm,1.2,102.14,Electronics,Sea,1,26.6,2025-01-06 14:24:00,26.6,İzmir
SC-56760,2024-08-17,Valencia,Felixstowe,7577,10949,0.5578,Clear,2.9,116.76,Auto Parts,Sea,1,32.9,2024-09-18 21:36:00,32.9,Ambarli
SC-65718,2024-09-11,Tokyo,Rotterdam,3597,8098,0.8655,Rain,2.1,84.55,Electronics,Sea,0,18.7,2024-09-29 16:48:00,18.7,New York
SC-54629,2024-08-23,Ningbo,Trieste,6325,10812,0.5889,Clear,4.9,139.53,Auto Parts,Sea,0,25.0,2024-09-17 00:00:00,25.0,İzmir
SC-55232,2024-01-26,Antwerp,Trieste,6497,5584,0.9991,Clear,2.0,112.22,Chemicals,Sea,0,12.9,2024-02-07 21:36:00,12.9,Trieste
SC-96544,2024-03-12,New York,Marsilya,13790,2181,0.9118,Clear,4.5,92.48,Chemicals,Sea,0,5.0,2024-03-17 00:00:00,5.0,New York
SC-77169,2024-09-17,Antwerp,New York,2816,8829,0.6719,Clear,2.3,91.32,Auto Parts,Sea,0,20.4,2024-10-07 09:36:00,20.4,Jebel Ali
SC-60669,2024-09-10,Ambarli,Barcelona,5568,4667,0.7131,Clear,4.0,105.27,Machinery,Sea,0,10.8,2024-09-20 19:12:00,10.8,Trieste
SC-88021,2024-09-27,Tokyo,Tokyo,3429,11991,0.6296,Clear,3.6,120.14,Electronics,Sea,0,27.8,2024-10-24 19:12:00,27.8,İzmir
SC-79184,2024-05-02,Antwerp,Mersin,7916,8173,0.8836,Clear,3.2,109.18,Machinery,Sea,0,18.9,2024-05-20 21:36:00,18.9,İzmir
SC-57945,2024-05-23,Mersin,Dubai,2719,7421,0.6904,Rain,2.7,121.78,Chemicals,Sea,0,17.2,2024-06-09 04:48:00,17.2,Atina
SC-23140,2024-09-13,Trieste,Ningbo,3213,11691,0.8776,Clear,3.7,129.38,Electronics,Sea,0,27.1,2024-10-10 02:24:00,27.1,Jebel Ali
SC-93457,2024-05-23,Trieste,Rotterdam,6810,11176,0.5092,Rain,2.6,132.39,Auto Parts,Sea,0,25.9,2024-06-17 21:36:00,25.9,Atina
SC-24357,2024-09-15,New York,Antwerp,7823,4364,0.5678,Rain,3.2,108.07,Electronics,Sea,0,10.1,2024-09-25 02:24:00,10.1,Marsaxlokk
SC-78673,2024-02-16,Mersin,Hamburg,7022,7516,0.6825,Clear,3.4,130.19,Electronics,Sea,0,17.4,2024-03-04 09:36:00,17.4,Atina
SC-75633,2024-12-16,Shanghai,Antwerp,5676,5305,0.5545,Clear,2.1,89.91,Textiles,Sea,0,12.3,2024-12-28 07:12:00,12.3,Dubai
SC-86943,2024-01-13,Marsilya,New York,2665,4215,0.8006,Clear,2.4,115.92,Electronics,Sea,0,9.8,2024-01-22 19:12:00,9.8,Dubai
SC-88258,2024-07-26,Valencia,Busan,6961,2125,0.5254,Fog,1.1,85.08,Chemicals,Sea,0,4.9,2024-07-30 21:36:00,4.9,Jebel Ali
SC-22924,2024-11-06,Felixstowe,İzmir,9868,4620,0.9299,Clear,4.4,97.09,Machinery,Sea,0,10.7,2024-11-16 16:48:00,10.7,Marsaxlokk
SC-79286,2024-08-22,Rotterdam,Los Angeles,2746,6215,0.8807,Rain,4.0,120.82,Machinery,Sea,0,14.4,2024-09-05 09:36:00,14.4,Ambarli
SC-84071,2024-05-28,Hamburg,Antwerp,14166,3451,0.6081,Rain,1.7,131.83,Auto Parts,Sea,1,10.4,2024-06-07 09:36:00,10.4,New York
SC-67326,2024-11-17,Hamburg,Antwerp,3456,11200,0.7419,Fog,2.4,86.67,Textiles,Sea,0,25.9,2024-12-12 21:36:00,25.9,Jebel Ali
SC-40651,2024-06-03,Singapore,Tokyo,6629,11405,0.7259,Clear,2.7,94.49,Machinery,Sea,0,26.4,2024-06-29 09:36:00,26.4,Marsaxlokk
SC-80202,2024-06-14,Valencia,Singapore,5211,7547,0.8624,Clear,2.3,149.43,Machinery,Sea,0,17.5,2024-07-01 12:00:00,17.5,Mersin
SC-58777,2024-03-30,Ambarli,New York,8115,8703,0.7008,Rain,4.2,103.64,Electronics,Sea,0,20.1,2024-04-19 02:24:00,20.1,Trieste
SC-26994,2024-07-04,Antwerp,Singapore,7669,9369,0.5165,Rain,3.9,99.88,Chemicals,Sea,0,21.7,2024-07-25 16:48:00,21.7,Mersin
SC-77263,2024-11-13,Shanghai,Trieste,3785,5130,0.6369,Clear,4.1,85.97,Chemicals,Sea,0,11.9,2024-11-24 21:36:00,11.9,Trieste
SC-69634,2024-12-23,Antwerp,Atina,7028,2696,0.7331,Clear,4.6,128.64,Auto Parts,Sea,0,6.2,2024-12-29 04:48:00,6.2,Ambarli
SC-20800,2024-06-22,Shanghai,Singapore,6974,4270,0.9872,Clear,3.4,115.58,Chemicals,Sea,0,9.9,2024-07-01 21:36:00,9.9,Mersin
SC-47823,2024-08-04,Marsilya,Barcelona,4372,11707,0.9406,Clear,3.5,91.03,Machinery,Sea,0,27.1,2024-08-31 02:24:00,27.1,Marsaxlokk
SC-73878,2024-09-20,Busan,Hamburg,6794,11226,0.5907,Rain,3.9,124.3,Electronics,Sea,0,26.0,2024-10-16 00:00:00,26.0,Mersin
SC-28708,2024-04-06,Rotterdam,New York,2661,11727,0.8616,Clear,3.7,116.8,Chemicals,Sea,0,27.1,2024-05-03 02:24:00,27.1,İzmir
SC-22819,2024-04-26,Dubai,Singapore,8869,11005,0.9684,Clear,4.5,119.55,Textiles,Sea,0,25.5,2024-05-21 12:00:00,25.5,Mersin
SC-84905,2024-07-17,Ambarli,Felixstowe,4211,10501,0.5044,Clear,4.1,149.64,Textiles,Sea,0,24.3,2024-08-10 07:12:00,24.3,Marsaxlokk
SC-73870,2024-11-15,İzmir,Busan,3175,11203,0.8605,Rain,1.5,82.0,Textiles,Sea,0,25.9,2024-12-10 21:36:00,25.9,Trieste
SC-19283,2024-01-21,Los Angeles,Trieste,10358,11210,0.7297,Clear,4.7,144.05,Chemicals,Sea,0,25.9,2024-02-15 21:36:00,25.9,Jebel Ali
SC-40573,2024-07-18,Dubai,Tokyo,3198,5411,0.8401,Clear,3.7,138.93,Electronics,Sea,0,12.5,2024-07-30 12:00:00,12.5,Atina
SC-88707,2024-12-06,Antwerp,Dubai,3288,5718,0.8028,Clear,1.5,109.07,Chemicals,Sea,0,13.2,2024-12-19 04:48:00,13.2,Jebel Ali
SC-40933,2024-09-04,Rotterdam,Rotterdam,6663,8717,0.9923,Clear,4.1,141.67,Machinery,Sea,0,20.2,2024-09-24 04:48:00,20.2,Tanger Med
SC-15774,2024-10-02,Hamburg,Los Angeles,6718,6920,0.6444,Clear,2.4,125.4,Chemicals,Sea,0,16.0,2024-10-18 00:00:00,16.0,Atina
SC-82055,2024-09-20,Dubai,Marsilya,2807,4044,0.8931,Clear,4.2,142.25,Textiles,Sea,0,9.4,2024-09-29 09:36:00,9.4,Jebel Ali
SC-20983,2024-02-27,Shanghai,Ambarli,12775,3116,0.6173,Clear,4.8,121.63,Textiles,Sea,0,7.2,2024-03-05 04:48:00,7.2,New York
SC-28133,2024-10-28,Tokyo,İzmir,7472,3156,0.7178,Clear,2.0,95.13,Electronics,Sea,0,7.3,2024-11-04 07:12:00,7.3,Barcelona
SC-24939,2024-01-31,Atina,New York,3067,2988,0.9877,Fog,4.4,120.34,Auto Parts,Sea,0,6.9,2024-02-06 21:36:00,6.9,New York
SC-10781,2024-09-05,Marsilya,Ningbo,7431,7587,0.8831,Clear,4.1,92.53,Textiles,Sea,0,17.6,2024-09-22 14:24:00,17.6,Trieste
SC-66700,2024-04-02,Dubai,Mersin,14101,3828,0.6579,Clear,3.7,89.86,Textiles,Sea,0,8.9,2024-04-10 21:36:00,8.9,New York
SC-37624,2024-09-21,İzmir,Singapore,12112,9872,0.8097,Clear,2.5,125.78,Auto Parts,Sea,0,22.9,2024-10-13 21:36:00,22.9,New York
SC-16823,2024-09-27,Busan,Singapore,4920,8088,0.5248,Clear,1.4,146.32,Chemicals,Sea,0,18.7,2024-10-15 16:48:00,18.7,Tanger Med
SC-28489,2024-04-03,Trieste,Los Angeles,4847,4345,0.6332,Clear,2.9,121.19,Textiles,Sea,0,10.1,2024-04-13 02:24:00,10.1,İzmir
SC-49961,2024-06-02,Atina,Ambarli,7941,11276,0.8592,Rain,1.4,135.71,Electronics,Sea,0,26.1,2024-06-28 02:24:00,26.1,Atina
SC-39118,2024-10-11,Mersin,Antwerp,7436,5005,0.785,Clear,3.0,91.79,Chemicals,Sea,0,11.6,2024-10-22 14:24:00,11.6,Dubai
SC-91816,2024-03-20,Valencia,New York,3212,6435,0.7348,Fog,4.3,125.79,Chemicals,Sea,0,14.9,2024-04-03 21:36:00,14.9,Dubai
SC-32263,2024-10-18,Dubai,Antwerp,4955,8628,0.8454,Clear,5.0,131.31,Textiles,Sea,0,20.0,2024-11-07 00:00:00,20.0,Tanger Med
SC-23565,2024-03-24,Rotterdam,Ambarli,4779,2076,0.6992,Clear,1.8,82.91,Chemicals,Sea,0,4.8,2024-03-28 19:12:00,4.8,Atina
SC-30354,2024-12-30,Mersin,Hamburg,8748,7752,0.5131,Storm,1.8,86.8,Chemicals,Sea,0,17.9,2025-01-16 21:36:00,17.9,Mersin
SC-52951,2024-02-06,Singapore,Marsilya,11403,4562,0.7205,Clear,4.2,134.71,Electronics,Sea,0,10.6,2024-02-16 14:24:00,10.6,Marsaxlokk
SC-33648,2024-12-07,İzmir,Singapore,3943,3572,0.9511,Clear,2.9,110.8,Chemicals,Sea,0,8.3,2024-12-15 07:12:00,8.3,Barcelona
SC-60729,2024-11-22,Valencia,Felixstowe,18239,9087,0.9283,Rain,4.7,108.39,Textiles,Sea,0,21.0,2024-12-13 00:00:00,21.0,İzmir
SC-51971,2024-08-19,Hamburg,Atina,5572,7970,0.7045,Clear,4.1,144.43,Textiles,Sea,1,24.0,2024-09-12 00:00:00,24.0,Mersin
SC-28658,2024-04-02,Barcelona,Antwerp,4060,9952,0.5111,Clear,3.9,149.44,Auto Parts,Sea,0,23.0,2024-04-25 00:00:00,23.0,Tanger Med
SC-31253,2024-12-01,Los Angeles,Felixstowe,14520,8609,0.8182,Clear,1.4,133.51,Machinery,Sea,0,19.9,2024-12-20 21:36:00,19.9,New York
SC-74166,2024-04-11,Mersin,Marsilya,9596,10056,0.8706,Rain,1.1,135.48,Auto Parts,Sea,1,30.3,2024-05-11 07:12:00,30.3,Dubai
SC-58563,2024-06-14,New York,Barcelona,17402,5111,0.6471,Clear,2.3,94.58,Electronics,Sea,0,11.8,2024-06-25 19:12:00,11.8,Ambarli
SC-36390,2024-06-07,Hamburg,New York,6057,4737,0.7383,Clear,1.9,93.46,Electronics,Sea,0,11.0,2024-06-18 00:00:00,11.0,İzmir
SC-98664,2024-01-14,Busan,Mersin,6335,11544,0.9959,Storm,3.8,148.65,Textiles,Sea,1,34.7,2024-02-17 16:48:00,34.7,Ambarli
SC-61578,2024-08-12,Felixstowe,Marsilya,7104,7404,0.7882,Clear,2.8,128.66,Machinery,Sea,0,17.1,2024-08-29 02:24:00,17.1,Tanger Med
SC-89025,2024-03-13,Felixstowe,New York,11055,11138,0.6755,Clear,3.1,128.07,Auto Parts,Sea,0,25.8,2024-04-07 19:12:00,25.8,Mersin
SC-42658,2024-09-05,Felixstowe,Trieste,18764,6649,0.8137,Rain,4.3,100.03,Machinery,Sea,0,15.4,2024-09-20 09:36:00,15.4,Dubai
SC-16852,2024-03-31,Valencia,Rotterdam,3159,5868,0.59,Clear,2.9,142.05,Textiles,Sea,0,13.6,2024-04-13 14:24:00,13.6,İzmir
SC-12551,2024-08-03,Shanghai,Atina,5497,5137,0.5996,Clear,3.2,83.11,Chemicals,Sea,0,11.9,2024-08-14 21:36:00,11.9,Dubai
SC-81947,2024-03-30,Dubai,Rotterdam,18494,9824,0.9625,Clear,4.4,99.22,Textiles,Sea,0,22.7,2024-04-21 16:48:00,22.7,Trieste
SC-71001,2024-01-29,Rotterdam,Los Angeles,2868,8136,0.6196,Rain,2.7,92.61,Textiles,Sea,0,18.8,2024-02-16 19:12:00,18.8,Barcelona
SC-59159,2024-10-31,Rotterdam,Mersin,5095,9799,0.6554,Clear,1.3,129.78,Machinery,Sea,0,22.7,2024-11-22 16:48:00,22.7,Barcelona
SC-61707,2024-08-07,Marsilya,Tokyo,10165,5486,0.7719,Storm,3.1,130.07,Electronics,Sea,1,16.5,2024-08-23 12:00:00,16.5,İzmir
SC-43243,2024-11-23,Hamburg,Busan,11107,3002,0.9498,Clear,3.3,117.43,Chemicals,Sea,0,6.9,2024-11-29 21:36:00,6.9,Jebel Ali
SC-31800,2024-08-02,Dubai,Rotterdam,4981,11011,0.8907,Clear,3.0,80.37,Chemicals,Sea,0,25.5,2024-08-27 12:00:00,25.5,Dubai
